category,subject,day,start_period,end_period,start_time,end_time,room
전공,박사논문연구 6,토,7,9,15:00,18:00,성814
전공,기업정보보안관리체계,월,7,9,15:00,18:00,nan
전공,연구자료분석세미나1,목,1,3,09:00,12:00,조1-409
전공,연구자료분석세미나2,월,7,9,15:00,18:00,성820
전공,현대조형예술학강론1,화,1,3,09:00,12:00,성801
전공,작품비교분석비평연구2,화,8,10,16:00,19:00,성801
전공,현대미술실습1,월,4,6,12:00,15:00,nan
전공,현대미술실습3,월,1,3,09:00,12:00,nan
전공,예술적 연구: 예술 방법론2,목,1,3,09:00,12:00,nan
전공,작품연구세미나2,월,4,6,12:00,15:00,nan
전공,작품분석연구2,수,10,12,18:00,,nan
전공,작품분석연구2,금,10,12,18:00,,nan
전공,논문실습 4,금,7,9,15:00,18:00,성801
전공,작품연구세미나1,화,7,9,15:00,18:00,성802
전공,작품연구세미나2,월,7,9,15:00,18:00,성816
전공,작품연구세미나2,화,7,9,15:00,18:00,성820
전공,작품연구세미나3,목,4,5,12:00,14:00,"난302,성802"
전공,작품연구세미나3,목,4,6,12:00,15:00,"난302,성802"
전공,작품연구세미나3,목,7,8,15:00,17:00,"난302,성802"
전공,작품연구세미나3,목,7,9,15:00,18:00,"난302,성802"
전공,작품연구세미나4,수,7,9,15:00,18:00,성802
전공,작품연구세미나4,수,1,2,09:00,11:00,"성801,성816"
전공,작품연구세미나4,수,1,3,09:00,12:00,"성801,성816"
전공,작품연구세미나4,목,4,5,12:00,14:00,"성801,성816"
전공,작품연구세미나4,목,4,6,12:00,15:00,"성801,성816"
전공,연구논문설정세미나1,목,7,9,15:00,18:00,성802
전공,연구논문설정세미나2,금,7,9,15:00,18:00,성816
전공,연구논문설정세미나2,목,7,9,15:00,18:00,난801
전공,연구논문설정세미나4,수,4,6,12:00,15:00,성816
전공,연구논문설정세미나4,월,4,6,12:00,15:00,성816
전공,연구논문설정세미나4,목,1,3,09:00,12:00,성801
전공,작품연구세미나2,금,4,6,12:00,15:00,조1-310
전공,작품분석연구8,금,7,9,15:00,18:00,조1-310
전공,고급디자인스튜디오3,수,1,3,09:00,12:00,조2-505
전공,전공세미나3,금,1,3,09:00,12:00,조2-408
전공,시각디자인론,금,7,9,15:00,18:00,조2-412
전공,전공실기1,월,4,6,12:00,15:00,조1-416
전공,전공실기2,금,7,9,15:00,18:00,조1-416
전공,전공실기3,금,4,6,12:00,15:00,조1-416
전공,현대한국화론,월,1,3,09:00,12:00,성818
전공,회화연구4,수,10,12,18:00,,조1-708
전공,미술표현2,수,4,6,12:00,15:00,조1-708
전공,조형연구2,월,3,5,11:00,14:00,조1-708
전공,현대미술실험2,화,4,6,12:00,15:00,조1-708
전공,미술이론3(동시대 미술의 동향),월,4,6,12:00,15:00,nan
전공,논문세미나2,수,7,9,15:00,18:00,성821
전공,현대미술이론2,목,4,6,12:00,15:00,성818
전공,현대미술비평연구,목,4,6,12:00,15:00,성813
전공,전공실기2,수,4,5,12:00,14:00,"성802,성816"
전공,전공실기2,수,4,6,12:00,15:00,"성802,성816"
전공,전공실기2,수,7,8,15:00,17:00,"성802,성816"
전공,전공실기2,수,7,9,15:00,18:00,"성802,성816"
전공,전공실기2,월,4,5,12:00,14:00,성819
전공,전공실기2,월,4,6,12:00,15:00,성819
전공,전공실기2,월,7,8,15:00,17:00,성819
전공,전공실기2,월,7,9,15:00,18:00,성819
전공,전공실기2,수,7,8,15:00,17:00,"성814,성820"
전공,전공실기2,수,7,9,15:00,18:00,"성814,성820"
전공,전공실기2,목,7,8,15:00,17:00,"성814,성820"
전공,전공실기2,목,7,9,15:00,18:00,"성814,성820"
전공,전공실기4,월,4,5,12:00,14:00,"성816,성822"
전공,전공실기4,월,4,6,12:00,15:00,"성816,성822"
전공,전공실기4,화,7,8,15:00,17:00,"성816,성822"
전공,전공실기4,화,7,9,15:00,18:00,"성816,성822"
전공,전공실기4,수,7,8,15:00,17:00,"난204,성814"
전공,전공실기4,수,7,9,15:00,18:00,"난204,성814"
전공,전공실기4,목,7,8,15:00,17:00,"난204,성814"
전공,전공실기4,목,7,9,15:00,18:00,"난204,성814"
전공,전공실기4,수,4,5,12:00,14:00,"성802,성820"
전공,전공실기4,수,4,6,12:00,15:00,"성802,성820"
전공,전공실기4,금,4,5,12:00,14:00,"성802,성820"
전공,전공실기4,금,4,6,12:00,15:00,"성802,성820"
전공,현대조형론,목,1,3,09:00,12:00,성802
전공,논문세미나,월,1,3,09:00,12:00,성819
전공,도자장식기초2,월,4,6,12:00,15:00,조1-B103
전공,도자리빙디자인기초2,화,7,9,15:00,18:00,조1-B103
전공,섬유전공실기 2,수,4,6,12:00,15:00,조2-601
전공,도자전공실기 4,금,5,7,13:00,16:00,난202
전공,도자전공실기 2,목,2,4,10:00,13:00,조1-B101
전공,금속전공실기 4,수,7,9,15:00,18:00,조2-203
전공,금속전공실기 2,목,6,8,14:00,17:00,조2-203
전공,공예사,월,7,9,15:00,18:00,성818
전공,디자인사,금,2,4,10:00,13:00,성818
전공,PrintMedia사,화,10,12,18:00,,조1-310
전공,MultipleArt1,월,5,7,13:00,16:00,조1-310
전공,전시기획이론과실천,월,10,12,18:00,,조1-310
전공,성악연주법세미나1,목,6,7,14:00,16:00,조2-102
전공,연주3,수,8,9,16:00,18:00,수420
전공,코칭4,화,3,4,11:00,13:00,음301
전공,연주4,수,8,9,16:00,18:00,수420
전공,연주1,수,8,9,16:00,18:00,수420
전공,연주2,수,8,9,16:00,18:00,수420
전공,오페라연구1,수,5,6,13:00,15:00,성408
전공,전공실기1,토,1,3,09:00,12:00,음401-6
전공,전공실기1,토,1,3,09:00,12:00,음502
전공,전공실기2,토,1,3,09:00,12:00,음308
전공,전공실기2,토,1,3,09:00,12:00,음308
전공,전공실기2,토,1,3,09:00,12:00,음501
전공,전공실기2,토,1,3,09:00,12:00,음401-2
전공,전공실기2,토,1,3,09:00,12:00,음501
전공,전공실기3,토,1,3,09:00,12:00,음311
전공,전공실기3,토,1,3,09:00,12:00,음502
전공,전공실기3,토,1,3,09:00,12:00,음502
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,음308
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,음307
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,음311
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,음310
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,음501
전공,박사전공실기1,토,1,3,09:00,12:00,음310
전공,박사전공실기1,토,1,3,09:00,12:00,음401-6
전공,박사전공실기1,토,1,3,09:00,12:00,음501
전공,박사전공실기2,토,1,3,09:00,12:00,음311
전공,박사전공실기2,토,1,3,09:00,12:00,조2-102
전공,박사전공실기2,토,1,3,09:00,12:00,음501
전공,박사전공실기2,토,1,3,09:00,12:00,음401-6
전공,박사전공실기2,토,1,3,09:00,12:00,음501
전공,박사전공실기3,토,1,3,09:00,12:00,음307
전공,박사전공실기4및졸업연주,토,1,3,09:00,12:00,음308
전공,피아노협주곡문헌,수,1,3,09:00,12:00,성407
전공,연주1,수,5,6,13:00,15:00,수420
전공,연주1,목,4,5,12:00,14:00,수420
전공,연주2,수,5,6,13:00,15:00,수420
전공,연주2,목,4,5,12:00,14:00,수420
전공,연주3,수,5,6,13:00,15:00,수420
전공,연주4,목,4,5,12:00,14:00,수420
전공,음악연구방법론,월,7,9,15:00,18:00,성814
전공,음악경영,월,4,6,12:00,15:00,성818
전공,음악분석,화,10,12,18:00,,성407
전공,고전음악사및문헌,화,5,7,13:00,16:00,성818
전공,지휘법,월,8,10,16:00,19:00,수415
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,관현악실내악문헌,수,4,6,12:00,15:00,성818
전공,피아노페다고지,수,8,10,16:00,19:00,성407
전공,오케스트라레파토리-현악2,목,1,3,09:00,12:00,성404
전공,20세기관현악음악연주및연구,목,6,8,14:00,17:00,성816
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,연주1,화,8,9,16:00,18:00,수420
전공,연주3,화,8,9,16:00,18:00,수420
전공,연주4,화,8,9,16:00,18:00,수420
전공,연주2,화,8,9,16:00,18:00,수420
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,전공실기4,토,1,3,09:00,12:00,nan
전공,앙상블세미나,목,8,10,16:00,19:00,성708
전공,오페라코칭실습,목,5,7,13:00,16:00,성708
전공,전공이론1,토,1,3,09:00,12:00,nan
전공,전공이론2,토,1,3,09:00,12:00,nan
전공,전공이론2,토,1,3,09:00,12:00,nan
전공,전공이론4,토,1,3,09:00,12:00,nan
전공,전공이론1,토,1,3,09:00,12:00,nan
전공,전공이론3,토,1,3,09:00,12:00,nan
전공,전공이론3,토,1,3,09:00,12:00,nan
전공,작곡가연구,목,7,9,15:00,18:00,성822
전공,분석방법론,금,5,7,13:00,16:00,성815
전공,기악소나타문헌,월,2,4,10:00,13:00,성708
전공,프랑스가곡문헌,금,2,4,10:00,13:00,성708
전공,레파토와클래스,월,6,8,14:00,17:00,성708
전공,오페라문헌,수,5,7,13:00,16:00,성708
전공,연주1,수,2,3,10:00,12:00,수420
전공,연주2,수,2,3,10:00,12:00,수420
전공,연주3,수,2,3,10:00,12:00,수420
전공,연주4,수,2,3,10:00,12:00,수420
전공,앙상블세미나,금,5,6,13:00,15:00,성708
전공,앙상블세미나,금,5,7,13:00,16:00,성708
전공,앙상블세미나,금,6,7,14:00,16:00,성708
전공,반주학개론,화,5,7,13:00,16:00,성708
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기1,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기2,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기3,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,전공실기4및졸업연주,토,1,3,09:00,12:00,nan
전공,무용문헌2,월,4,6,12:00,15:00,수415
전공,마음챙김기반 심신치유재활,토,2,4,10:00,13:00,프701
전공,임상퍼스널트레이닝,토,5,7,13:00,16:00,성819
전공,근골격계 질환별 운동재활,금,10,12,18:00,,성822
전공,운동생리학특론Ⅱ,수,7,9,15:00,18:00,성818
전공,신체활동과노화,화,4,6,12:00,15:00,수337
전공,화장품제형학특론,토,7,9,15:00,18:00,운캠P 502
전공,화장품 광고와 마케팅,토,4,6,12:00,15:00,운캠B 334
전공,향장미용연구방법론,토,7,9,15:00,18:00,운캠P 503
전공,퍼스널리티 이미지 특론,토,1,3,09:00,12:00,운캠P 604
전공,미용 위생 및 보건 세미나,토,4,6,12:00,15:00,운캠P 502
전공,뷰티& 헬스산업 연구,토,1,3,09:00,12:00,운캠P 503
전공,"뷰티 에디터, 저널리스트 연구",토,1,3,09:00,12:00,운캠B 334
전공,분장학 세미나,금,7,9,15:00,18:00,운캠C 615
전공,화장품학개론,금,7,9,15:00,18:00,nan
전공,아로마와심리특론,금,1,3,09:00,12:00,운캠P 606
전공,화장품소재특론,토,4,6,12:00,15:00,운캠P 503
전공,뷰티통계학 연구,금,4,6,12:00,15:00,운캠B 334
전공,헤어트렌드세미나,금,1,3,09:00,12:00,운캠C 615
전공,디지털산업과 뷰티,금,4,6,12:00,15:00,운캠P 607
전공,VR기반 뷰티디자인 연구,금,7,9,15:00,18:00,운캠B 334
전공,뷰티색채학,화,4,6,12:00,15:00,nan
전공,향과 아로마테라피,목,1,3,09:00,12:00,nan
전공,화장품 소비자 안전 및 보호 연구,토,7,9,15:00,18:00,운캠B 334
전공,즉흥음악치료1,수,4,6,12:00,15:00,성709
전공,음악치료 임상기법,목,4,6,12:00,15:00,성709
전공,음악과 심상,화,4,6,12:00,15:00,성822
전공,음악사회학,화,7,9,15:00,18:00,성822
전공,음악분석론,수,4,5,12:00,14:00,nan
전공,음악치료기술,화,4,6,12:00,15:00,성709
전공,음악과인간행동,수,1,3,09:00,12:00,성819
전공,실습1,토,1,2,09:00,11:00,nan
전공,실습1,토,2,3,10:00,12:00,nan
전공,실습2,토,1,2,09:00,11:00,nan
전공,실습2,토,2,3,10:00,12:00,nan
전공,음악치료인턴쉽,화,8,10,16:00,19:00,성709
전공,음악심리학,목,7,9,15:00,18:00,성709
전공,장애아동의 이해,목,1,3,09:00,12:00,성818
전공,대학원 논문 세미나1,수,7,9,15:00,18:00,성813
전공,한국 사회와 문화,수,4,6,12:00,15:00,성813
전공,Writing for the Modern World,목,7,9,15:00,18:00,nan
전공,Understanding Human Rights,목,7,9,15:00,18:00,nan
전공,English Listening on Current Affairs,화,10,12,18:00,,nan
전공,국제학생을 위한 한국어 III,월,1,3,09:00,12:00,nan
전공,국제 학생을 위한 한국어 회화 I,금,1,3,09:00,12:00,nan
전공,국어논리및논술,화,10,12,18:00,,수B-835
전공,유아교육연구법,목,12,13,20:00,,수223-1
전공,유아놀이연구,목,10,11,18:00,20:00,성821
전공,유아과학교육세미나,금,12,13,20:00,,성819
전공,(유치원)교과교재연구 및 지도법,금,10,12,18:00,,성818
전공,유아다문화교육세미나,금,10,11,18:00,20:00,성819
전공,유아문학세미나,수,10,12,18:00,,성822
전공,가족지원 및 부모교육세미나,목,10,12,18:00,,성820
전공,유아교육프로그램연구,수,10,12,18:00,,성816
전공,유아언어교육세미나,화,10,12,18:00,,성822
전공,유아교육과정연구,화,10,12,18:00,,성820
전공,미학교육론,화,12,13,20:00,,성612
전공,(미술)교과교육론,수,10,12,18:00,,성612
전공,소묘,목,10,11,18:00,20:00,조2-312
전공,미술관 교육연구,화,10,11,18:00,20:00,성612
전공,국악실기지도법,화,12,13,20:00,,조2-313
전공,디지털 창작 피아노 반주,목,10,11,18:00,20:00,조2-313
전공,국악사,화,10,11,18:00,20:00,조2-313
전공,화성학과 음악창작 지도법,금,10,11,18:00,20:00,조2-313
전공,(음악)교과교재연구 및 지도법,수,10,12,18:00,,성813
전공,음악교육프로그램개발,목,10,11,18:00,20:00,성801
전공,시창청음과 다언어 딕션,화,12,13,20:00,,조2-102
전공,AI 음악 및 교수법,목,12,13,20:00,,성801
전공,현대사회와 인간관계론,금,10,11,18:00,20:00,성815
전공,인지행동상담,목,12,13,20:00,,성819
전공,심리검사,금,12,13,20:00,,성815
전공,특수아 상담,목,10,11,18:00,20:00,성819
전공,단체급식 특론,화,10,11,18:00,20:00,운캠B 530
전공,식생활관리특론,화,12,13,20:00,,운캠B 530
전공,4차산업과 뷰티마케팅,화,8,10,16:00,19:00,운캠B 332
전공,퍼스널리티이미지연구,목,8,10,16:00,19:00,운캠B 333
전공,화장품학,토,1,3,09:00,12:00,nan
전공,피부생리학,토,4,6,12:00,15:00,nan
전공,화장품소재특론,화,11,13,19:00,,운캠B 332
전공,기능성화장품특론,목,11,13,19:00,,운캠B 334
전공,화장품마케팅,목,8,10,16:00,19:00,운캠B 334
전공,영양과피부미용,화,8,10,16:00,19:00,운캠B 333
전공,연구디자인및논문작성,화,11,13,19:00,,운캠B 333
전공,비만관리학,수,8,10,16:00,19:00,운캠B 333
전공,피부미용 질적 연구분석,수,11,13,19:00,,운캠B 333
전공,한국문화전시기획,토,6,7,14:00,16:00,운캠B 332
전공,한국박물관학,토,3,4,11:00,13:00,운캠B 333
전공,한국공예문화,토,6,7,14:00,16:00,운캠B 333
전공,한국의례문화,금,10,11,18:00,20:00,운캠B 334
전공,한국차문화,토,1,2,09:00,11:00,운캠B 333
전공,한국문화지도론,토,3,4,11:00,13:00,운캠B 332
전공,한국문화지도현장실습,토,8,9,16:00,18:00,운캠B 332
전공,예술철학,목,7,9,15:00,18:00,운캠P 503
전공,레파토리 비교 연구,월,10,12,18:00,,운캠B 334
전공,공연작품제작 4,화,9,11,17:00,20:00,nan
전공,공연작품제작 4,화,7,9,15:00,18:00,nan
전공,공연작품제작 4,화,8,10,16:00,19:00,운캠B 334
전공,영화·드라마 극작론,화,10,11,18:00,20:00,성819
전공,명성과 셀럽 마케팅,월,11,13,19:00,,성821
전공,K무비 산업과 비즈니스,월,8,10,16:00,19:00,성821
전공,심혈관계질환과 운동,토,2,4,10:00,13:00,성822
전공,에너지 대사와 운동,토,5,7,13:00,16:00,성822
전공,신체활동 측정평가,토,8,10,16:00,19:00,성822
전공,임상영양실습1,월,4,6,12:00,15:00,nan
전공,임상영양실습2,월,7,9,15:00,18:00,nan
전공,임상영양실습3,화,4,6,12:00,15:00,nan
전공,임상영양실습4,화,7,9,15:00,18:00,nan
전공,임상영양치료2,목,10,12,18:00,,운캠B 541
전공,고급영양상담 및 교육,화,10,12,18:00,,운캠B 531
전공,상담연구방법론,토,7,9,15:00,18:00,운캠B 330
전공,집단상담이론과 실제,토,1,3,09:00,12:00,운캠B 330
전공,상담이론,토,4,6,12:00,15:00,운캠B 331
전공,가족상담 실제 및 수퍼비전,토,4,6,12:00,15:00,운캠B 330
교양,미적분과 벡터해석 기초,수,4,6,12:00,15:00,nan
교양,미적분과 벡터해석 기초,월,4,6,12:00,15:00,난205
교양,미적분과 벡터해석 기초,수,7,9,15:00,18:00,난505
교양,미적분과 벡터해석 기초,목,7,9,15:00,18:00,난505
교양,미적분과 벡터해석 기초,화,1,3,09:00,12:00,성303
교양,이공계 수학,목,4,6,12:00,15:00,운캠C 208
교양,이공계 수학,목,7,9,15:00,18:00,운캠C 208
교양,일반화학 Ⅱ,수,1,3,09:00,12:00,운캠C 207
교양,일반화학 Ⅱ,월,4,6,12:00,15:00,운캠C 729
교양,일반화학 Ⅱ,수,1,3,09:00,12:00,운캠C 311
교양,일반물리학 Ⅱ,금,1,3,09:00,12:00,운캠C 728
교양,파이썬프로그래밍,월,7,9,15:00,18:00,수213
교양,파이썬프로그래밍,월,7,9,15:00,18:00,수A-506
교양,파이썬프로그래밍,수,1,3,09:00,12:00,운캠B 108
교양,파이썬프로그래밍,수,4,6,12:00,15:00,운캠B 108
교양,파이썬프로그래밍,화,1,3,09:00,12:00,수207
교양,일반생물학 Ⅱ,목,1,3,09:00,12:00,운캠C 311
교양,일반생물학 Ⅱ,목,1,3,09:00,12:00,운캠C 206
교양,A Journey through Drama and Film,수,1,3,09:00,12:00,운캠C 309
교양,Short Stories of the World,금,4,6,12:00,15:00,운캠B 423
교양,British Culture and History,목,4,6,12:00,15:00,난301
교양,Understanding Western Culture,금,1,3,09:00,12:00,난204
교양,World News Analysis and Discourse,금,4,6,12:00,15:00,수411
교양,Introduction to Social Psychology,수,1,3,09:00,12:00,성601
교양,"Global Communication through Food, Travel & Culture",금,4,6,12:00,15:00,수409
교양,A Journey through Harry Potter,금,4,6,12:00,15:00,수406
교양,North American Women in Art,목,7,9,15:00,18:00,운캠C 308
교양,공통 중국어,금,4,6,12:00,15:00,운캠C 307
교양,공통 중국어,수,10,12,18:00,,성306
교양,공통 중국어,수,1,3,09:00,12:00,수C-614
교양,공통 중국어,수,1,3,09:00,12:00,수C-617
교양,공통 일본어,수,1,3,09:00,12:00,수205
교양,공통 일본어,금,1,3,09:00,12:00,성301
교양,공통 일본어,수,1,3,09:00,12:00,운캠C 211
교양,공통 일본어,금,4,6,12:00,15:00,난301
교양,공통 프랑스어,수,1,3,09:00,12:00,수C-736
교양,공통 프랑스어,월,1,3,09:00,12:00,운캠B 424
교양,공통 스페인어,월,1,3,09:00,12:00,성307
교양,공통 러시아어,수,1,3,09:00,12:00,운캠C 305
교양,공통 개인정보보호와 보안윤리,금,1,3,09:00,12:00,성310
교양,공통 스마트 IT 기술의 현재와 미래,수,1,3,09:00,12:00,성701
교양,컴퓨팅적 사고,월,1,3,09:00,12:00,수207
교양,프로그래밍과 문제해결,금,1,3,09:00,12:00,운캠B-109
교양,English Listening on Current Affairs,화,10,12,18:00,,성612
교양,Vocabularies and Expressions for English Learners,수,1,3,09:00,12:00,운캠B 529
교양,Elements of the Mystery Story,목,4,6,12:00,15:00,성307
교양,실습으로 배우는 머신러닝,월,1,3,09:00,12:00,nan
교양,인문·사회계열 전공생을 위한 Python 입문,금,7,9,15:00,18:00,nan
교양,블록체인 경제와 디지털 자산혁명,금,1,3,09:00,12:00,nan
교양,디지털 인문학의 이해,금,4,6,12:00,15:00,성302
교양,AI시대 데이터 윤리,금,1,3,09:00,12:00,성311
교양,메타버스와 디지털 패션의 이해,수,1,3,09:00,12:00,수214
교양,AI·디지털리터러시 교육의 이해,월,1,3,09:00,12:00,난702
교양,영상매체와 사운드 디자인,금,4,6,12:00,15:00,조2-311
교양,동양미술로 만나는 민화와 팝아트 그리기,금,4,6,12:00,15:00,난302
교양,창의적 그림과 미술이야기,금,1,3,09:00,12:00,난302
교양,디자이너처럼 보고 이야기하는 방법,월,1,3,09:00,12:00,난302
교양,A Journey to the Museum,금,4,6,12:00,15:00,성612
교양,C-드라마 중국어,수,1,3,09:00,12:00,수C-843
교양,프랑스어로 떠나는 여행,금,1,3,09:00,12:00,운캠B 530
교양,공통 베트남어,금,4,6,12:00,15:00,수C-736
교양,스페인 문화의 이해,화,10,12,18:00,,성308
교양,K-컬처 중국어,수,1,3,09:00,12:00,운캠C 205
교양,Digital Literacy: English for the Web,목,4,6,12:00,15:00,난805
교양,AI와 서비스디자인,수,1,3,09:00,12:00,난702
교양,다시 만난 합창,금,4,6,12:00,15:00,성408
교양,다시 만난 합창,금,5,6,13:00,15:00,성408
교양,발성과 보이스파워,월,1,3,09:00,12:00,성408
교양,피아노로 연주하는 세상,월,1,3,09:00,12:00,성407
교양,독일어로 떠나는 문화여행,수,1,3,09:00,12:00,운캠C 304
교양,대중문화로 배우는 프랑스어,금,1,3,09:00,12:00,성707
교양,일본어로 떠나는 문화여행,수,1,3,09:00,12:00,수C-615
교양,영상으로 배우는 일본,수,1,3,09:00,12:00,수C-844
교양,베트남어로 떠나는 문화여행,금,4,6,12:00,15:00,운캠C 309
교양,뷰티테크와 AI 피부진단,금,1,3,09:00,12:00,nan
교양,실생활 독일어,월,1,3,09:00,12:00,성308
교양,실생활 프랑스어,월,1,3,09:00,12:00,성705
교양,실생활 일본어,월,1,3,09:00,12:00,수C-617
교양,실생활 중국어,월,1,3,09:00,12:00,운캠B 529
교양,실생활 스페인어,월,1,3,09:00,12:00,운캠C 211
교양,실생활 러시아어,수,1,3,09:00,12:00,수409
교양,도자공예,수,1,3,09:00,12:00,난105
교양,American Culture and History,목,7,9,15:00,18:00,운캠C 310
교양,Developing Positive Mind,금,1,3,09:00,12:00,수210
교양,Dive into Diversity: A Cross-Cultural Journey,목,4,6,12:00,15:00,운캠C 307
교양,International Women's Studies,목,4,6,12:00,15:00,수327
교양,Understanding Human Rights,목,7,9,15:00,18:00,난301
교양,Global Citizenship Education and Global Leadership,목,4,6,12:00,15:00,난702
교양,Exploring the World of Sports,수,1,3,09:00,12:00,수204
교양,Basic English Communication,월,1,3,09:00,12:00,수204-1
교양,Basic English Communication,월,1,3,09:00,12:00,성301
교양,Basic English Communication,월,1,3,09:00,12:00,난301
교양,Basic English Communication,월,1,3,09:00,12:00,수407
교양,Basic English Communication,월,1,3,09:00,12:00,운캠B 531
교양,Basic English Communication,월,1,3,09:00,12:00,운캠B 540
교양,Basic English Communication,월,1,3,09:00,12:00,운캠C 306
교양,Basic English Communication,월,1,3,09:00,12:00,운캠C 205
교양,Intermediate English Communication,금,1,3,09:00,12:00,수406
교양,Intermediate English Communication,금,1,3,09:00,12:00,수413
교양,Intermediate English Communication,금,1,3,09:00,12:00,수405
교양,Intermediate English Communication,금,1,3,09:00,12:00,수409
교양,Intermediate English Communication,금,1,3,09:00,12:00,운캠B 423
교양,Advanced English Communication,금,4,6,12:00,15:00,수405
교양,Advanced English Communication,금,4,6,12:00,15:00,운캠C 308
교양,ImaginEd: Power of Metaphor and Media in Learning,수,1,3,09:00,12:00,운캠C 307
교양,"Dystopian Media: Language, Society, and the Future",수,1,3,09:00,12:00,수210
교양,Digital Resilience: Fake News and Algorithms,금,4,6,12:00,15:00,수210
교양,Social Media Content Creation,수,1,3,09:00,12:00,운캠C 310
교양,Navigating Life Overseas,수,1,3,09:00,12:00,운캠C 308
교양,Australian Culture and History,금,1,3,09:00,12:00,운캠C 308
교양,Canadian Culture and History,목,4,6,12:00,15:00,운캠C 308
교양,Historical Turning Points,수,1,3,09:00,12:00,수413
교양,인체생리학,수,1,3,09:00,12:00,운캠P 503
교양,생활 속의 법적 분쟁과 해결,월,1,3,09:00,12:00,운캠C 728
교양,현대 사회와 소외,금,1,3,09:00,12:00,수203
교양,동∙서 철학의 만남,수,1,3,09:00,12:00,성306
교양,비판적 사고 기초,월,4,6,12:00,15:00,운캠C 739
교양,미학의 이해,수,1,3,09:00,12:00,운캠C 103
교양,영화 스토리텔링의 이해,월,1,3,09:00,12:00,성310
