timestamp,pir1,pir2,ultra1_dist,ultra2_dist,ultra1_detect,ultra2_detect,status,hour,minute,day_of_week,day_name,date,status_kor
2026-06-11 14:08:00,0.0,0.0,141.24,148.05,none,none,Not crowded,14,8,3,Thursday,2026-06-11,여유
2026-06-11 14:10:00,0.0,0.0,1.19,162.88,detect,none,Not crowded,14,10,3,Thursday,2026-06-11,보통
2026-06-11 14:12:00,0.0,0.0,142.21,161.93,none,none,Not crowded,14,12,3,Thursday,2026-06-11,여유
2026-06-11 14:15:00,0.0,0.0,141.19,154.99,none,none,Not crowded,14,15,3,Thursday,2026-06-11,여유
2026-06-11 14:18:00,1.0,0.0,11.63,150.64,detect,none,Not crowded,14,18,3,Thursday,2026-06-11,보통
2026-06-11 14:19:00,0.0,0.0,141.1,151.22,none,none,Normal,14,19,3,Thursday,2026-06-11,여유
2026-06-11 14:20:00,1.0,0.0,141.42,152.93,none,none,Not crowded,14,20,3,Thursday,2026-06-11,보통
2026-06-11 14:22:00,0.0,0.0,141.46,151.78,none,none,Not crowded,14,22,3,Thursday,2026-06-11,여유
2026-06-11 14:28:00,0.0,0.0,141.64,148.85,none,none,Not crowded,14,28,3,Thursday,2026-06-11,여유
2026-06-11 14:29:00,0.0,0.0,141.34,161.43,none,none,Not crowded,14,29,3,Thursday,2026-06-11,여유
2026-06-11 14:31:00,0.0,0.0,140.98,154.45,none,none,Not crowded,14,31,3,Thursday,2026-06-11,여유
2026-06-11 14:31:00,0.0,0.0,141.05,153.36,none,none,Not crowded,14,31,3,Thursday,2026-06-11,여유
2026-06-11 14:32:00,0.0,0.0,141.08,154.89,none,none,Not crowded,14,32,3,Thursday,2026-06-11,여유
2026-06-11 14:33:00,0.0,0.0,141.15,153.29,none,none,Not crowded,14,33,3,Thursday,2026-06-11,여유
2026-06-11 14:34:00,0.0,0.0,141.08,154.38,none,none,Not crowded,14,34,3,Thursday,2026-06-11,여유
2026-06-11 14:34:00,0.0,0.0,141.37,151.18,none,none,Not crowded,14,34,3,Thursday,2026-06-11,여유
2026-06-11 14:35:00,0.0,0.0,140.86,151.71,none,none,Not crowded,14,35,3,Thursday,2026-06-11,여유
2026-06-11 14:35:00,0.0,0.0,141.68,150.91,none,none,Not crowded,14,35,3,Thursday,2026-06-11,여유
2026-06-11 14:37:00,0.0,0.0,141.56,159.68,none,none,Not crowded,14,37,3,Thursday,2026-06-11,여유
2026-06-11 14:39:00,0.0,0.0,1.21,161.19,detect,none,Not crowded,14,39,3,Thursday,2026-06-11,보통
2026-06-11 14:42:00,0.0,0.0,141.2,151.23,none,none,Not crowded,14,42,3,Thursday,2026-06-11,여유
2026-06-11 14:43:00,0.0,0.0,141.27,148.84,none,none,Not crowded,14,43,3,Thursday,2026-06-11,여유
2026-06-11 14:46:00,0.0,0.0,141.53,148.26,none,none,Not crowded,14,46,3,Thursday,2026-06-11,여유
2026-06-11 14:47:00,0.0,0.0,141.34,151.66,none,none,Not crowded,14,47,3,Thursday,2026-06-11,여유
2026-06-11 14:48:00,0.0,0.0,141.19,148.61,none,none,Not crowded,14,48,3,Thursday,2026-06-11,여유
2026-06-11 14:50:00,0.0,0.0,141.44,149.45,none,none,Not crowded,14,50,3,Thursday,2026-06-11,여유
2026-06-11 14:51:00,0.0,0.0,141.25,148.51,none,none,Not crowded,14,51,3,Thursday,2026-06-11,여유
2026-06-11 14:53:00,0.0,0.0,141.68,159.56,none,none,Not crowded,14,53,3,Thursday,2026-06-11,여유
2026-06-11 14:55:00,0.0,0.0,142.14,159.63,none,none,Not crowded,14,55,3,Thursday,2026-06-11,여유
2026-06-11 15:02:00,0.0,0.0,141.15,148.84,none,none,Not crowded,15,2,3,Thursday,2026-06-11,여유
2026-06-11 15:03:00,0.0,0.0,141.51,147.41,none,none,Not crowded,15,3,3,Thursday,2026-06-11,여유
2026-06-11 15:05:00,0.0,0.0,140.98,149.6,none,none,Not crowded,15,5,3,Thursday,2026-06-11,여유
2026-06-11 15:06:00,0.0,0.0,141.53,149.36,none,none,Not crowded,15,6,3,Thursday,2026-06-11,여유
2026-06-11 15:08:00,0.0,0.0,141.76,148.89,none,none,Not crowded,15,8,3,Thursday,2026-06-11,여유
2026-06-11 15:08:00,0.0,0.0,141.19,156.25,none,none,Not crowded,15,8,3,Thursday,2026-06-11,여유
2026-06-11 15:13:00,0.0,0.0,141.1,149.92,none,none,Not crowded,15,13,3,Thursday,2026-06-11,여유
2026-06-11 15:15:00,0.0,0.0,141.36,149.11,none,none,Not crowded,15,15,3,Thursday,2026-06-11,여유
2026-06-11 15:16:00,0.0,0.0,141.02,157.25,none,none,Not crowded,15,16,3,Thursday,2026-06-11,여유
2026-06-11 15:16:00,0.0,0.0,141.44,148.73,none,none,Not crowded,15,16,3,Thursday,2026-06-11,여유
2026-06-11 15:17:00,0.0,0.0,141.41,148.82,none,none,Not crowded,15,17,3,Thursday,2026-06-11,여유
2026-06-11 15:18:00,0.0,0.0,142.9,149.12,none,none,Not crowded,15,18,3,Thursday,2026-06-11,여유
2026-06-11 15:19:00,0.0,0.0,141.85,147.61,none,none,Not crowded,15,19,3,Thursday,2026-06-11,여유
2026-06-11 15:21:00,0.0,0.0,141.81,148.39,none,none,Not crowded,15,21,3,Thursday,2026-06-11,여유
2026-06-11 15:22:00,0.0,0.0,142.36,145.86,none,none,Not crowded,15,22,3,Thursday,2026-06-11,여유
2026-06-11 15:24:00,0.0,0.0,141.25,147.17,none,none,Not crowded,15,24,3,Thursday,2026-06-11,여유
2026-06-11 15:26:00,0.0,0.0,141.2,148.0,none,none,Not crowded,15,26,3,Thursday,2026-06-11,여유
2026-06-11 15:27:00,0.0,0.0,141.1,150.21,none,none,Not crowded,15,27,3,Thursday,2026-06-11,여유
2026-06-11 15:29:00,0.0,0.0,141.49,156.94,none,none,Not crowded,15,29,3,Thursday,2026-06-11,여유
2026-06-11 15:30:00,0.0,0.0,141.19,150.37,none,none,Not crowded,15,30,3,Thursday,2026-06-11,여유
2026-06-11 15:31:00,0.0,0.0,141.03,154.21,none,none,Not crowded,15,31,3,Thursday,2026-06-11,여유
2026-06-11 15:32:00,0.0,0.0,141.56,149.46,none,none,Not crowded,15,32,3,Thursday,2026-06-11,여유
2026-06-11 15:34:00,0.0,0.0,140.98,155.69,none,none,Not crowded,15,34,3,Thursday,2026-06-11,여유
2026-06-11 15:34:00,0.0,0.0,142.12,149.38,none,none,Not crowded,15,34,3,Thursday,2026-06-11,여유
2026-06-11 15:35:00,0.0,0.0,141.88,148.78,none,none,Not crowded,15,35,3,Thursday,2026-06-11,여유
2026-06-11 15:36:00,0.0,0.0,141.66,149.21,none,none,Not crowded,15,36,3,Thursday,2026-06-11,여유
2026-06-11 15:36:00,0.0,0.0,141.66,147.59,none,none,Not crowded,15,36,3,Thursday,2026-06-11,여유
2026-06-11 15:40:00,0.0,0.0,141.15,151.33,none,none,Not crowded,15,40,3,Thursday,2026-06-11,여유
2026-06-11 15:41:00,0.0,0.0,141.29,160.11,none,none,Not crowded,15,41,3,Thursday,2026-06-11,여유
2026-06-11 15:44:00,0.0,0.0,141.92,150.38,none,none,Not crowded,15,44,3,Thursday,2026-06-11,여유
2026-06-11 15:45:00,0.0,0.0,141.58,149.53,none,none,Not crowded,15,45,3,Thursday,2026-06-11,여유
2026-06-11 15:53:00,0.0,0.0,141.32,153.02,none,none,Not crowded,15,53,3,Thursday,2026-06-11,여유
2026-06-11 15:56:00,0.0,0.0,142.19,149.11,none,none,Not crowded,15,56,3,Thursday,2026-06-11,여유
2026-06-11 15:56:00,0.0,0.0,141.95,148.84,none,none,Not croPIR1: 0 | PIR2: 0 | ultra1 distance: 0.03cm | ultra1: detect | ultra2 distance: 154.46cm | ultra2: none | All ultra: detect | status: Not crowded,15,56,3,Thursday,2026-06-11,여유
2026-06-11 16:03:00,0.0,0.0,141.2,146.93,none,none,Not crowded,16,3,3,Thursday,2026-06-11,여유
2026-06-11 16:07:00,0.0,0.0,141.66,150.26,none,none,Not crowded,16,7,3,Thursday,2026-06-11,여유
2026-06-11 16:08:00,0.0,0.0,141.24,150.3,none,none,Not crowded,16,8,3,Thursday,2026-06-11,여유
2026-06-11 16:09:00,0.0,0.0,141.32,146.74,none,none,Not crowded,16,9,3,Thursday,2026-06-11,여유
2026-06-11 16:14:00,0.0,0.0,141.95,149.45,none,none,Not crowded,16,14,3,Thursday,2026-06-11,여유
2026-06-11 16:15:00,0.0,0.0,141.61,155.55,none,none,Not crowded,16,15,3,Thursday,2026-06-11,여유
2026-06-11 16:18:00,0.0,0.0,141.13,149.31,none,none,Not crowded,16,18,3,Thursday,2026-06-11,여유
2026-06-11 16:20:00,0.0,0.0,141.47,154.87,none,none,Not crowded,16,20,3,Thursday,2026-06-11,여유
2026-06-11 16:24:00,0.0,0.0,141.12,149.01,none,none,Not crowded,16,24,3,Thursday,2026-06-11,여유
2026-06-11 16:29:00,0.0,0.0,141.66,158.13,none,none,Not crowded,16,29,3,Thursday,2026-06-11,여유
2026-06-11 16:30:00,0.0,0.0,141.32,151.13,none,none,Not crowded,16,30,3,Thursday,2026-06-11,여유
2026-06-11 16:30:00,0.0,0.0,141.32,169.85,none,none,Not crowded,16,30,3,Thursday,2026-06-11,여유
2026-06-11 16:31:00,0.0,0.0,141.27,151.3,none,none,Not crowded,16,31,3,Thursday,2026-06-11,여유
2026-06-11 16:32:00,0.0,0.0,141.24,156.11,none,none,Not crowded,16,32,3,Thursday,2026-06-11,여유
2026-06-11 16:33:00,0.0,0.0,141.07,149.45,none,none,Not crowded,16,33,3,Thursday,2026-06-11,여유
2026-06-11 16:34:00,0.0,0.0,141.24,147.49,none,none,Not crowded,16,34,3,Thursday,2026-06-11,여유
2026-06-11 16:34:00,0.0,0.0,141.15,148.12,none,none,Not crowded,16,34,3,Thursday,2026-06-11,여유
2026-06-11 16:35:00,0.0,0.0,141.44,148.12,none,none,Not crowded,16,35,3,Thursday,2026-06-11,여유
2026-06-11 16:36:00,0.0,0.0,141.53,154.07,none,none,Not crowded,16,36,3,Thursday,2026-06-11,여유
2026-06-11 16:38:00,0.0,0.0,141.22,149.55,none,none,Not crowded,16,38,3,Thursday,2026-06-11,여유
2026-06-11 16:46:00,0.0,0.0,142.46,147.1,none,none,Not crowded,16,46,3,Thursday,2026-06-11,여유
2026-06-11 16:46:00,0.0,0.0,142.32,146.71,none,none,Not crowded,16,46,3,Thursday,2026-06-11,여유
2026-06-11 16:50:00,0.0,0.0,141.73,156.42,none,none,Not crowded,16,50,3,Thursday,2026-06-11,여유
2026-06-11 16:55:00,0.0,0.0,141.25,149.01,none,none,Not crowded,16,55,3,Thursday,2026-06-11,여유
2026-06-11 16:56:00,0.0,0.0,142.05,147.95,none,none,Not crowded,16,56,3,Thursday,2026-06-11,여유
2026-06-11 16:57:00,0.0,0.0,141.42,154.53,none,none,Not crowded,16,57,3,Thursday,2026-06-11,여유
2026-06-11 17:01:00,0.0,0.0,141.25,156.28,none,none,Not crowded,17,1,3,Thursday,2026-06-11,여유
2026-06-11 17:02:00,0.0,0.0,141.27,146.13,none,none,Not crowded,17,2,3,Thursday,2026-06-11,여유
2026-06-11 17:04:00,0.0,0.0,141.47,148.29,none,none,Not crowded,17,4,3,Thursday,2026-06-11,여유
2026-06-11 17:08:00,0.0,0.0,1.02,157.95,detect,none,Not crowded,17,8,3,Thursday,2026-06-11,보통
2026-06-11 17:09:00,0.0,0.0,142.34,146.63,none,none,Not crowded,17,9,3,Thursday,2026-06-11,여유
2026-06-11 17:11:00,0.0,0.0,141.17,148.09,none,none,Not crowded,17,11,3,Thursday,2026-06-11,여유
2026-06-11 17:11:00,0.0,0.0,141.42,148.05,none,none,Not crowded,17,11,3,Thursday,2026-06-11,여유
2026-06-11 17:13:00,0.0,0.0,141.54,156.49,none,none,Not crowded,17,13,3,Thursday,2026-06-11,여유
2026-06-11 17:14:00,0.0,0.0,141.8,148.39,none,none,Not crowded,17,14,3,Thursday,2026-06-11,여유
2026-06-11 17:14:00,0.0,0.0,141.3,147.65,none,none,Not crowded,17,14,3,Thursday,2026-06-11,여유
2026-06-11 17:15:00,0.0,0.0,141.49,148.02,none,none,Not crowded,17,15,3,Thursday,2026-06-11,여유
2026-06-11 17:15:00,0.0,0.0,141.39,148.7,none,none,Not crowded,17,15,3,Thursday,2026-06-11,여유
2026-06-11 17:20:00,0.0,0.0,141.39,147.82,none,none,Not crowded,17,20,3,Thursday,2026-06-11,여유
2026-06-11 17:24:00,0.0,0.0,141.15,158.54,none,none,Not crowded,17,24,3,Thursday,2026-06-11,여유
2026-06-11 17:24:00,0.0,0.0,1.05,156.5,detect,none,Not crowded,17,24,3,Thursday,2026-06-11,보통
2026-06-11 17:26:00,0.0,0.0,140.95,147.29,none,none,Not crowded,17,26,3,Thursday,2026-06-11,여유
2026-06-11 17:26:00,0.0,0.0,141.25,152.83,none,none,Not crowded,17,26,3,Thursday,2026-06-11,여유
2026-06-11 17:29:00,0.0,0.0,141.25,148.53,none,none,Not crowded,17,29,3,Thursday,2026-06-11,여유
2026-06-11 17:31:00,0.0,0.0,141.92,148.8,none,none,Not crowded,17,31,3,Thursday,2026-06-11,여유
2026-06-11 17:31:00,0.0,0.0,141.51,146.0,none,none,Not crowded,17,31,3,Thursday,2026-06-11,여유
2026-06-11 17:35:00,0.0,0.0,142.09,147.78,none,none,Not crowded,17,35,3,Thursday,2026-06-11,여유
2026-06-11 17:37:00,0.0,0.0,140.88,149.01,none,none,Not crowded,17,37,3,Thursday,2026-06-11,여유
2026-06-11 17:40:00,0.0,0.0,141.13,147.39,none,none,Not crowded,17,40,3,Thursday,2026-06-11,여유
2026-06-11 17:41:00,0.0,0.0,141.27,146.22,none,none,Not crowded,17,41,3,Thursday,2026-06-11,여유
2026-06-11 17:42:00,0.0,0.0,142.12,147.14,none,none,Not crowded,17,42,3,Thursday,2026-06-11,여유
2026-06-11 17:43:00,0.0,0.0,140.98,153.44,none,none,Not crowded,17,43,3,Thursday,2026-06-11,여유
2026-06-11 17:44:00,0.0,0.0,141.1,147.83,none,none,Not crowded,17,44,3,Thursday,2026-06-11,여유
2026-06-11 17:46:00,0.0,0.0,140.93,147.75,none,none,Not crowded,17,46,3,Thursday,2026-06-11,여유
2026-06-11 17:50:00,0.0,0.0,141.17,148.85,none,none,Not crowded,17,50,3,Thursday,2026-06-11,여유
2026-06-11 17:57:00,0.0,0.0,140.98,154.29,none,none,Not crowded,17,57,3,Thursday,2026-06-11,여유
2026-06-11 18:02:00,0.0,0.0,141.02,148.68,none,none,Not crowded,18,2,3,Thursday,2026-06-11,여유
2026-06-11 18:05:00,0.0,0.0,142.49,146.29,none,none,Not crowded,18,5,3,Thursday,2026-06-11,여유
2026-06-11 18:08:00,0.0,0.0,142.26,147.75,none,none,Not crowded,18,8,3,Thursday,2026-06-11,여유
2026-06-11 18:09:00,0.0,0.0,142.49,147.76,none,none,Not cPIR1: 0 | PIR2: 0 | ultra1 distance: 0.03cm | ultra1: detect | ultra2 distance: 154.80cm | ultra2: none | All ultra: detect | status: Not crowded,18,9,3,Thursday,2026-06-11,여유
2026-06-11 18:11:00,0.0,0.0,141.97,147.15,none,none,Not crowded,18,11,3,Thursday,2026-06-11,여유
2026-06-11 18:13:00,0.0,0.0,141.92,154.73,none,none,Not crowded,18,13,3,Thursday,2026-06-11,여유
2026-06-11 18:16:00,0.0,0.0,141.78,155.43,none,none,Not crowded,18,16,3,Thursday,2026-06-11,여유
2026-06-11 18:17:00,0.0,0.0,141.61,147.17,none,none,Not crowded,18,17,3,Thursday,2026-06-11,여유
2026-06-11 18:18:00,0.0,0.0,141.22,155.14,none,none,Not crowded,18,18,3,Thursday,2026-06-11,여유
2026-06-11 18:18:00,0.0,0.0,141.68,149.58,none,none,Not crowded,18,18,3,Thursday,2026-06-11,여유
2026-06-11 18:20:00,0.0,0.0,140.98,149.23,none,none,Not crowded,18,20,3,Thursday,2026-06-11,여유
2026-06-11 18:20:00,0.0,0.0,141.19,149.6,none,none,Not crowded,18,20,3,Thursday,2026-06-11,여유
2026-06-11 18:22:00,0.0,0.0,141.34,148.5,none,none,Not crowded,18,22,3,Thursday,2026-06-11,여유
2026-06-11 18:25:00,0.0,0.0,141.08,153.34,none,none,Not crowded,18,25,3,Thursday,2026-06-11,여유
2026-06-11 18:26:00,0.0,0.0,142.05,147.44,none,none,Not crowded,18,26,3,Thursday,2026-06-11,여유
2026-06-11 18:27:00,0.0,0.0,142.0,147.83,none,none,Not crowded,18,27,3,Thursday,2026-06-11,여유
2026-06-11 18:29:00,0.0,0.0,142.1,147.17,none,none,Not crowded,18,29,3,Thursday,2026-06-11,여유
2026-06-11 18:38:00,0.0,0.0,141.2,154.82,none,none,Not crowded,18,38,3,Thursday,2026-06-11,여유
2026-06-11 18:39:00,0.0,0.0,141.59,147.76,none,none,Not crowded,18,39,3,Thursday,2026-06-11,여유
2026-06-11 18:39:00,0.0,0.0,141.34,153.0,none,none,Not crowded,18,39,3,Thursday,2026-06-11,여유
2026-06-11 18:44:00,0.0,0.0,1.11,153.26,detect,none,Not crowded,18,44,3,Thursday,2026-06-11,보통
2026-06-11 18:47:00,0.0,0.0,141.2,148.8,none,nonePIR1,Not crowded,18,47,3,Thursday,2026-06-11,여유
2026-06-11 18:47:00,0.0,0.0,141.13,148.67,none,none,Not crowded,18,47,3,Thursday,2026-06-11,여유
2026-06-11 18:48:00,0.0,0.0,140.79,148.1,none,none,Not crowded,18,48,3,Thursday,2026-06-11,여유
2026-06-11 18:49:00,0.0,0.0,142.24,147.42,none,none,Not crowded,18,49,3,Thursday,2026-06-11,여유
2026-06-11 18:50:00,0.0,0.0,142.12,146.78,none,none,Not crowded,18,50,3,Thursday,2026-06-11,여유
2026-06-11 18:52:00,0.0,0.0,1.21,151.91,detect,none,Not crowded,18,52,3,Thursday,2026-06-11,보통
2026-06-11 18:56:00,0.0,0.0,142.34,152.01,none,none,Not crowded,18,56,3,Thursday,2026-06-11,여유
2026-06-11 19:02:00,0.0,0.0,141.41,154.58,none,none,Not crowded,19,2,3,Thursday,2026-06-11,여유
2026-06-11 19:02:00,0.0,0.0,141.42,148.46,none,none,Not crowded,19,2,3,Thursday,2026-06-11,여유
2026-06-11 19:03:00,0.0,0.0,140.96,148.6,none,none,Not crowded,19,3,3,Thursday,2026-06-11,여유
2026-06-11 19:07:00,0.0,0.0,141.53,147.82,none,none,Not crowded,19,7,3,Thursday,2026-06-11,여유
2026-06-11 19:08:00,0.0,0.0,142.56,147.58,none,none,Not crowded,19,8,3,Thursday,2026-06-11,여유
2026-06-11 19:10:00,0.0,0.0,141.34,148.67,none,none,Not crowded,19,10,3,Thursday,2026-06-11,여유
2026-06-11 19:11:00,0.0,0.0,141.46,147.15,none,none,Not crowded,19,11,3,Thursday,2026-06-11,여유
2026-06-11 19:12:00,0.0,0.0,141.98,148.63,none,none,Not crowded,19,12,3,Thursday,2026-06-11,여유
2026-06-11 19:13:00,0.0,0.0,141.85,154.84,none,none,Not crowded,19,13,3,Thursday,2026-06-11,여유
2026-06-11 19:14:00,0.0,0.0,141.27,147.66,none,none,Not crowded,19,14,3,Thursday,2026-06-11,여유
2026-06-11 19:16:00,0.0,0.0,142.05,154.5,none,none,Not crowded,19,16,3,Thursday,2026-06-11,여유
2026-06-11 19:20:00,0.0,0.0,141.34,147.8,none,none,Not crowded,19,20,3,Thursday,2026-06-11,여유
2026-06-11 19:24:00,0.0,0.0,141.47,148.73,none,none,Not crowded,19,24,3,Thursday,2026-06-11,여유
2026-06-11 19:24:00,0.0,0.0,141.1,148.38,none,none,Not crowded,19,24,3,Thursday,2026-06-11,여유
2026-06-11 19:25:00,0.0,0.0,141.44,155.06,none,none,Not crowded,19,25,3,Thursday,2026-06-11,여유
2026-06-11 19:26:00,0.0,0.0,141.87,146.69,none,none,Not crowded,19,26,3,Thursday,2026-06-11,여유
2026-06-11 19:26:00,0.0,0.0,141.78,148.09,none,none,Not crowded,19,26,3,Thursday,2026-06-11,여유
2026-06-11 19:28:00,0.0,0.0,142.31,153.99,none,none,Not crowded,19,28,3,Thursday,2026-06-11,여유
2026-06-11 19:32:00,0.0,0.0,141.13,146.9,none,none,Not crowded,19,32,3,Thursday,2026-06-11,여유
2026-06-11 19:33:00,0.0,0.0,141.63,154.19,nPIR1,none,Not crowded,19,33,3,Thursday,2026-06-11,여유
2026-06-11 19:34:00,0.0,0.0,141.36,153.46,none,none,Not crowded,19,34,3,Thursday,2026-06-11,여유
2026-06-11 19:35:00,0.0,0.0,1.41,151.95,detect,none,Not crowded,19,35,3,Thursday,2026-06-11,보통
2026-06-11 19:36:00,0.0,0.0,142.97,153.7,none,none,Not crowded,19,36,3,Thursday,2026-06-11,여유
2026-06-11 19:37:00,0.0,0.0,142.95,147.68,none,none,Not crowded,19,37,3,Thursday,2026-06-11,여유
2026-06-11 19:40:00,0.0,0.0,141.27,148.82,none,none,Not crowded,19,40,3,Thursday,2026-06-11,여유
2026-06-11 19:49:00,0.0,0.0,141.19,147.93,none,none,Not crowded,19,49,3,Thursday,2026-06-11,여유
2026-06-11 19:52:00,0.0,0.0,141.97,146.56,none,none,Not crowded,19,52,3,Thursday,2026-06-11,여유
2026-06-11 19:53:00,0.0,0.0,142.48,148.85,none,none,Not crowded,19,53,3,Thursday,2026-06-11,여유
2026-06-11 19:53:00,0.0,0.0,141.39,147.48,none,none,Not crowded,19,53,3,Thursday,2026-06-11,여유
2026-06-11 19:54:00,0.0,0.0,140.96,148.39,none,none,Not crowded,19,54,3,Thursday,2026-06-11,여유
2026-06-11 19:55:00,0.0,0.0,141.36,154.04,none,none,Not crowded,19,55,3,Thursday,2026-06-11,여유
2026-06-11 19:57:00,0.0,0.0,141.37,146.61,none,none,Not crowded,19,57,3,Thursday,2026-06-11,여유
2026-06-11 19:59:00,0.0,0.0,142.58,148.0,none,none,Not crowded,19,59,3,Thursday,2026-06-11,여유
2026-06-11 20:11:00,0.0,0.0,141.3,146.32,none,none,Not crowded,20,11,3,Thursday,2026-06-11,여유
2026-06-11 20:11:00,0.0,0.0,141.3,147.48,none,none,Not crowded,20,11,3,Thursday,2026-06-11,여유
2026-06-11 20:13:00,0.0,0.0,141.51,149.35,none,none,Not crowded,20,13,3,Thursday,2026-06-11,여유
2026-06-11 20:14:00,0.0,0.0,141.71,147.32,none,none,Not crowded,20,14,3,Thursday,2026-06-11,여유
2026-06-11 20:14:00,0.0,0.0,141.41,148.16,none,none,Not crowded,20,14,3,Thursday,2026-06-11,여유
2026-06-11 20:15:00,0.0,0.0,141.19,147.19,none,none,Not crowded,20,15,3,Thursday,2026-06-11,여유
2026-06-11 20:20:00,0.0,0.0,1.22,153.05,detect,none,Not crowded,20,20,3,Thursday,2026-06-11,보통
2026-06-11 20:26:00,0.0,0.0,1.19,152.15,detect,none,Not crowded,20,26,3,Thursday,2026-06-11,보통
2026-06-11 20:35:00,0.0,0.0,141.2,146.29,none,none,Not crowded,20,35,3,Thursday,2026-06-11,여유
2026-06-11 20:36:00,0.0,0.0,142.43,148.34,none,none,Not crowded,20,36,3,Thursday,2026-06-11,여유
2026-06-11 20:41:00,0.0,0.0,140.81,148.24,none,none,Not crowded,20,41,3,Thursday,2026-06-11,여유
2026-06-11 20:41:00,0.0,0.0,142.1,152.78,none,none,Not crowded,20,41,3,Thursday,2026-06-11,여유
2026-06-11 20:42:00,0.0,0.0,141.75,147.66,none,none,Not crowded,20,42,3,Thursday,2026-06-11,여유
2026-06-11 20:43:00,0.0,0.0,142.12,154.72,none,none,Not crowded,20,43,3,Thursday,2026-06-11,여유
2026-06-11 20:44:00,0.0,0.0,1.12,153.66,detect,none,Not crowded,20,44,3,Thursday,2026-06-11,보통
2026-06-11 20:47:00,0.0,0.0,142.39,154.26,none,none,Not crowded,20,47,3,Thursday,2026-06-11,여유
2026-06-11 20:51:00,0.0,0.0,142.09,148.02,none,none,Not crowded,20,51,3,Thursday,2026-06-11,여유
2026-06-11 20:51:00,0.0,0.0,141.07,150.26,none,none,Not crowded,20,51,3,Thursday,2026-06-11,여유
2026-06-11 20:52:00,0.0,0.0,141.8,146.98,none,none,Not crowded,20,52,3,Thursday,2026-06-11,여유
2026-06-11 20:56:00,0.0,0.0,1.0,154.46,detect,none,Not crowded,20,56,3,Thursday,2026-06-11,보통
2026-06-12 08:00:00,0.0,0.0,141.19,166.04,none,none,Not crowded,8,0,4,Friday,2026-06-12,여유
2026-06-12 08:00:00,0.0,0.0,1.21,159.56,detect,none,Not crowded,8,0,4,Friday,2026-06-12,보통
2026-06-12 08:02:00,0.0,0.0,140.91,154.63,none,none,Not crowded,8,2,4,Friday,2026-06-12,여유
2026-06-12 08:04:00,0.0,0.0,140.62,149.35,none,none,Not crowded,8,4,4,Friday,2026-06-12,여유
2026-06-12 08:04:00,0.0,0.0,141.46,151.54,none,none,Not crowded,8,4,4,Friday,2026-06-12,여유
2026-06-12 08:05:00,0.0,0.0,141.05,154.99,none,none,Not crowded,8,5,4,Friday,2026-06-12,여유
2026-06-12 08:06:00,0.0,0.0,139.98,154.33,none,none,Not crowded,8,6,4,Friday,2026-06-12,여유
2026-06-12 08:06:00,0.0,0.0,1.0,168.23,detect,none,Not crowded,8,6,4,Friday,2026-06-12,보통
2026-06-12 08:07:00,0.0,0.0,141.08,146.13,none,none,Not crowded,8,7,4,Friday,2026-06-12,여유
2026-06-12 08:09:00,1.0,0.0,141.75,151.44,none,none,Not crowded,8,9,4,Friday,2026-06-12,보통
2026-06-12 08:09:00,0.0,0.0,141.08,161.21,none,none,Not crowded,8,9,4,Friday,2026-06-12,여유
2026-06-12 08:10:00,0.0,0.0,141.34,151.49,none,none,Not crowded,8,10,4,Friday,2026-06-12,여유
2026-06-12 08:10:00,0.0,0.0,140.78,148.07,none,none,Not crowded,8,10,4,Friday,2026-06-12,여유
2026-06-12 08:11:00,0.0,0.0,141.42,163.35,none,none,Not crowded,8,11,4,Friday,2026-06-12,여유
2026-06-12 08:12:00,0.0,0.0,1.29,163.12,detect,none,Not crowded,8,12,4,Friday,2026-06-12,보통
2026-06-12 08:24:00,1.0,0.0,1.58,156.37,detect,none,Normal,8,24,4,Friday,2026-06-12,보통
2026-06-12 08:24:00,1.0,0.0,1.56,154.77,detect,none,Normal,8,24,4,Friday,2026-06-12,보통
2026-06-13 08:03:00,0.0,0.0,1.07,141.59,detect,none,Not crowded,8,3,5,Saturday,2026-06-13,보통
2026-06-13 08:04:00,0.0,0.0,141.22,142.27,none,none,Not crowded,8,4,5,Saturday,2026-06-13,여유
2026-06-13 08:06:00,1.0,0.0,1.55,141.51,detect,none,Normal,8,6,5,Saturday,2026-06-13,보통
2026-06-13 08:07:00,1.0,0.0,1.62,141.37,detect,none,Normal,8,7,5,Saturday,2026-06-13,보통
2026-06-13 08:08:00,1.0,0.0,1.58,1.29,detect,detect,Normal,8,8,5,Saturday,2026-06-13,혼잡
2026-06-13 08:09:00,1.0,0.0,6.0,142.56,detect,none,Normal,8,9,5,Saturday,2026-06-13,보통
2026-06-13 08:10:00,1.0,0.0,6.27,142.43,detect,none,Not crowded,8,10,5,Saturday,2026-06-13,보통
2026-06-13 08:12:00,1.0,0.0,3.26,142.58,detect,none,Normal,8,12,5,Saturday,2026-06-13,보통
2026-06-13 08:13:00,1.0,0.0,6.49,1.02,detect,detect,Normal,8,13,5,Saturday,2026-06-13,혼잡
2026-06-13 08:13:00,1.0,0.0,1.63,152.66,detect,none,Not crowded,8,13,5,Saturday,2026-06-13,보통
2026-06-13 08:16:00,1.0,0.0,1.38,147.95,detect,none,Not crowded,8,16,5,Saturday,2026-06-13,보통
2026-06-13 08:19:00,1.0,0.0,1.39,141.37,detect,none,Normal,8,19,5,Saturday,2026-06-13,보통
